KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K01193	1	Nostoc	3.2.1.26	K01193,K28898	K01193,K28898	3.2.1.26
K01194	1	Nostoc	3.2.1.28	K01194,K22934,K28899	K01194,K22934,K28899	3.2.1.28
K01207	1	Nostoc	3.2.1.52	K01207,K12373,K14459,K20730	K01207,K12373,K14459,K20730	3.2.1.52
K01208	1	Nostoc	3.2.1.54,3.2.1.133,3.2.1.135	K01208,K21575,K01208,K05992,K01208	K01208,K05992,K21575	3.2.1.133,3.2.1.135,3.2.1.54
K01218	1	Nostoc	3.2.1.78	K01218,K19355	K01218,K19355	3.2.1.78
K01236	1	Nostoc	3.2.1.141	K01236	K01236	3.2.1.141
K01239	1	Nostoc	3.2.2.1	K01239	K01239	3.2.2.1
K01250	1	Nostoc			K01250	
K01251	1	Nostoc	3.13.2.1	K01251	K01251	3.13.2.1
K01255	1	Nostoc	3.4.11.1	K01255,K11142,K28939	K01255,K11142,K28939	3.4.11.1
K01256	1	Nostoc	3.4.11.2	K01256,K11140	K01256,K11140	3.4.11.2
K01259	1	Nostoc	3.4.11.5	K01259,K11142	K01259,K11142	3.4.11.5
K01262	1	Nostoc	3.4.11.9	K01262,K14208	K01262,K14208	3.4.11.9
K01265	1	Nostoc	3.4.11.18	K01265	K01265	3.4.11.18
K01271	1	Nostoc	3.4.13.9	K01271,K14213,K28940	K01271,K14213,K28940	3.4.13.9
K01286	1	Nostoc	3.4.16.4	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	K01286,K02545,K03587,K05365,K05366,K05515,K07258,K07259,K12555,K18770,K18988,K21464,K21469	3.4.16.4
K01297	1	Nostoc	3.4.17.13	K01297,K13694	K01297,K13694	3.4.17.13
K01304	1	Nostoc	3.4.19.3	K01304	K01304	3.4.19.3
K01317	1	Nostoc	3.4.21.10	K01317	K01317	3.4.21.10
K01322	1	Nostoc	3.4.21.26	K01322	K01322	3.4.21.26
K01338	1	Nostoc	3.4.21.53	K01338,K04076,K08675	K01338,K04076,K08675	3.4.21.53
K01354	1	Nostoc	3.4.21.83	K01354	K01354	3.4.21.83
K01356	1	Nostoc	3.4.21.88	K01356	K01356	3.4.21.88
K01358	1	Nostoc	3.4.21.92	K01358	K01358	3.4.21.92
K01406	1	Nostoc	3.4.24.40	K01406	K01406	3.4.24.40
K01409	1	Nostoc	2.3.1.234	K01409,K15904,K25706	K01409,K15904,K25706	2.3.1.234
K01414	1	Nostoc	3.4.24.70	K01414	K01414	3.4.24.70
K01424	1	Nostoc	3.5.1.1	K01424,K13051,K13278	K01424,K13051,K13278	3.5.1.1
K01425	1	Nostoc	3.5.1.2	K01425,K23265	K01425,K23265	3.5.1.2
K01426	1	Nostoc	3.5.1.4	K01426	K01426	3.5.1.4
K01428	1	Nostoc	3.5.1.5	K01427,K01428,K01429,K01430,K14048	K01427,K01428,K01429,K01430,K14048	3.5.1.5
K01429	1	Nostoc	3.5.1.5	K01427,K01428,K01429,K01430,K14048	K01427,K01428,K01429,K01430,K14048	3.5.1.5
K01430	1	Nostoc	3.5.1.5	K01427,K01428,K01429,K01430,K14048	K01427,K01428,K01429,K01430,K14048	3.5.1.5
K01433	1	Nostoc	3.5.1.10	K01433	K01433	3.5.1.10
K01434	1	Nostoc	3.5.1.11	K01434,K24041	K01434,K24041	3.5.1.11
K01436	1	Nostoc			K01436	
K01437	1	Nostoc	3.5.1.15	K01437	K01437	3.5.1.15
K01443	1	Nostoc	3.5.1.25	K01443	K01443	3.5.1.25
K01448	1	Nostoc	3.5.1.28	K01447,K01448,K03806,K11066,K13714,K22409,K24076,K24096	K01447,K01448,K03806,K11066,K13714,K22409,K24076,K24096	3.5.1.28
K01462	1	Nostoc	3.5.1.88	K01462	K01462	3.5.1.88
K01465	1	Nostoc	3.5.2.3	K01465,K11540	K01465,K11540	3.5.2.3
K01466	1	Nostoc	3.5.2.5	K01466,K16842	K01466,K16842	3.5.2.5
K01469	1	Nostoc	3.5.2.9	K01469,K07160,K23123,K23124	K01469,K07160,K23123,K23124	3.5.2.9
K01470	1	Nostoc	3.5.2.10	K01470	K01470	3.5.2.10
K01474	1	Nostoc	3.5.2.14	K01473,K01474	K01473,K01474	3.5.2.14
K01480	1	Nostoc	3.5.3.11	K01480	K01480	3.5.3.11
K01485	1	Nostoc	3.5.4.1,3.5.4.21	K01485,K03365	K01485,K03365	3.5.4.1,3.5.4.21
K01487	1	Nostoc	3.5.4.3	K01487	K01487	3.5.4.3
K01488	1	Nostoc	3.5.4.4	K01488,K05810,K19572	K01488,K05810,K19572	3.5.4.4
K01491	1	Nostoc	1.5.1.5,3.5.4.9	K00288,K00300,K01491,K00288,K01491,K01500,K13403	K00288,K00300,K01491,K01500,K13403	1.5.1.5,3.5.4.9
K01494	1	Nostoc	3.5.4.13	K01494	K01494	3.5.4.13
K01495	1	Nostoc	3.5.4.16	K01495,K09007,K22391	K01495,K09007,K22391	3.5.4.16
K01505	1	Nostoc	3.5.99.7	K01505	K01505	3.5.99.7
K01507	1	Nostoc	3.6.1.1	K01507,K06019,K11725,K11726,K15986	K01507,K06019,K11725,K11726,K15986	3.6.1.1
K01512	1	Nostoc	3.6.1.7	K01512	K01512	3.6.1.7
K01515	1	Nostoc	3.6.1.13	K01515,K01517,K04977,K13987,K13988,K18453,K26448,K26956	K01515,K01517,K04977,K13987,K13988,K18453,K26448,K26956	3.6.1.13
K01524	1	Nostoc	3.6.1.11,3.6.1.40	K01514,K01524,K01524	K01514,K01524	3.6.1.11,3.6.1.40
K01533	1	Nostoc	7.2.2.9	K01533	K01533	7.2.2.9
K01534	1	Nostoc	7.2.2.12,7.2.2.21	K01532,K01534,K01534	K01532,K01534	7.2.2.12,7.2.2.21
K01537	1	Nostoc	7.2.2.10	K01537,K05850,K05853	K01537,K05850,K05853	7.2.2.10
K01546	1	Nostoc			K01546	
K01547	1	Nostoc	7.2.2.6	K01547	K01547	7.2.2.6
K01548	1	Nostoc			K01548	
K01551	1	Nostoc	7.3.2.7	K01551	K01551	7.3.2.7
K01561	1	Nostoc	3.8.1.3	K01561	K01561	3.8.1.3
K01563	1	Nostoc	3.8.1.5	K01563	K01563	3.8.1.5
K01579	1	Nostoc	4.1.1.11	K01579,K18933,K18966,K24264	K01579,K18933,K18966,K24264	4.1.1.11
K01580	1	Nostoc	4.1.1.15	K01580	K01580	4.1.1.15
K01582	1	Nostoc	4.1.1.18	K01582,K28682	K01582,K28682	4.1.1.18
K01585	1	Nostoc	4.1.1.19	K01583,K01584,K01585,K02626	K01583,K01584,K01585,K02626	4.1.1.19
K01586	1	Nostoc	4.1.1.20	K01586,K12526	K01586,K12526	4.1.1.20
K01588	1	Nostoc	5.4.99.18	K01588	K01588	5.4.99.18
K01589	1	Nostoc	6.3.4.18	K01589	K01589	6.3.4.18
K01591	1	Nostoc	4.1.1.23	K01591,K13421	K01591,K13421	4.1.1.23
K01593	1	Nostoc	4.1.1.28,4.1.1.105	K01593,K22433,K01593	K01593,K22433	4.1.1.105,4.1.1.28
K01595	1	Nostoc	4.1.1.31	K01595	K01595	4.1.1.31
K01599	1	Nostoc	4.1.1.37	K01599	K01599	4.1.1.37
K01601	1	Nostoc	4.1.1.39	K01601,K01602	K01601,K01602	4.1.1.39
K01602	1	Nostoc	4.1.1.39	K01601,K01602	K01601,K01602	4.1.1.39
K01609	1	Nostoc	4.1.1.48	K01609,K01656,K13498,K13501	K01609,K01656,K13498,K13501	4.1.1.48
K01619	1	Nostoc	4.1.2.4	K01619	K01619	4.1.2.4
K01620	1	Nostoc	4.1.2.48	K01620	K01620	4.1.2.48
K01621	1	Nostoc	4.1.2.9,4.1.2.22	K01621	K01621	4.1.2.22,4.1.2.9
K01624	1	Nostoc	4.1.2.13	K01622,K01623,K01624,K11645,K16305,K16306	K01622,K01623,K01624,K11645,K16305,K16306	4.1.2.13
K01625	1	Nostoc	4.1.2.14,4.1.3.42	K01625,K01625,K17463,K28887	K01625,K17463,K28887	4.1.2.14,4.1.3.42
K01626	1	Nostoc	2.5.1.54	K01626,K03856,K13853	K01626,K03856,K13853	2.5.1.54
K01633	1	Nostoc	4.1.2.25,5.1.99.8,1.13.11.81	K01633,K09739,K13939,K13940,K01633	K01633,K09739,K13939,K13940	1.13.11.81,4.1.2.25,5.1.99.8
K01647	1	Nostoc	2.3.3.1	K01647	K01647	2.3.3.1
K01649	1	Nostoc	2.3.3.13	K01649	K01649	2.3.3.13
K01652	1	Nostoc	2.2.1.6	K01652,K01653,K11258	K01652,K01653,K11258	2.2.1.6
K01653	1	Nostoc	2.2.1.6	K01652,K01653,K11258	K01652,K01653,K11258	2.2.1.6
K01657	1	Nostoc	4.1.3.27	K01656,K01657,K01658,K13497,K13501,K13503	K01656,K01657,K01658,K13497,K13501,K13503	4.1.3.27
K01658	1	Nostoc	4.1.3.27	K01656,K01657,K01658,K13497,K13501,K13503	K01656,K01657,K01658,K13497,K13501,K13503	4.1.3.27
K01661	1	Nostoc	4.1.3.36	K01661	K01661	4.1.3.36
K01662	1	Nostoc	2.2.1.7	K01662	K01662	2.2.1.7
K01664	1	Nostoc	2.6.1.85	K01664,K01665,K03342,K13950	K01664,K01665,K03342,K13950	2.6.1.85
K01669	1	Nostoc	4.1.99.3	K01669	K01669	4.1.99.3
K01673	1	Nostoc	4.2.1.1	K01672,K01673,K01674,K01743,K18245,K18246,K28955,K28956	K01672,K01673,K01674,K01743,K18245,K18246,K28955,K28956	4.2.1.1
K01674	1	Nostoc	4.2.1.1	K01672,K01673,K01674,K01743,K18245,K18246,K28955,K28956	K01672,K01673,K01674,K01743,K18245,K18246,K28955,K28956	4.2.1.1
K01679	1	Nostoc	4.2.1.2	K01675,K01676,K01677,K01678,K01679,K01774	K01675,K01676,K01677,K01678,K01679,K01774	4.2.1.2
K01682	1	Nostoc	4.2.1.3,4.2.1.99	K01682,K27802,K01681,K01682,K27802	K01681,K01682,K27802	4.2.1.3,4.2.1.99
K01687	1	Nostoc	4.2.1.9	K01687	K01687	4.2.1.9
K01689	1	Nostoc	4.2.1.11	K01689,K27394	K01689,K27394	4.2.1.11
K01693	1	Nostoc	4.2.1.19	K01089,K01693	K01089,K01693	4.2.1.19
K01695	1	Nostoc	4.2.1.20	K01694,K01695,K01696,K06001	K01694,K01695,K01696,K06001	4.2.1.20
K01696	1	Nostoc	4.2.1.20	K01694,K01695,K01696,K06001	K01694,K01695,K01696,K06001	4.2.1.20
K01698	1	Nostoc	4.2.1.24	K01698	K01698	4.2.1.24
K01703	1	Nostoc	4.2.1.33,4.2.1.35	K01702,K01703,K01704,K21359,K01703,K01704	K01702,K01703,K01704,K21359	4.2.1.33,4.2.1.35
K01704	1	Nostoc	4.2.1.33,4.2.1.35	K01702,K01703,K01704,K21359,K01703,K01704	K01702,K01703,K01704,K21359	4.2.1.33,4.2.1.35
K01710	1	Nostoc	4.2.1.46	K01710	K01710	4.2.1.46
K01711	1	Nostoc	4.2.1.47	K01711	K01711	4.2.1.47
K01714	1	Nostoc	4.3.3.7	K01714	K01714	4.3.3.7
K01719	1	Nostoc	4.2.1.75	K01719,K13542,K13543	K01719,K13542,K13543	4.2.1.75
K01724	1	Nostoc	4.2.1.96	K01724	K01724	4.2.1.96
K01725	1	Nostoc	4.2.1.104	K01725	K01725	4.2.1.104
K01733	1	Nostoc	4.2.3.1	K01733	K01733	4.2.3.1
K01735	1	Nostoc	4.2.3.4	K01735,K13829,K13830	K01735,K13829,K13830	4.2.3.4
K01736	1	Nostoc	4.2.3.5	K01736	K01736	4.2.3.5
K01737	1	Nostoc	4.2.3.12,4.1.2.50	K01737,K22101,K01737	K01737,K22101	4.1.2.50,4.2.3.12
K01738	1	Nostoc	2.5.1.47	K01738,K10150,K13034,K17069,K19725	K01738,K10150,K13034,K17069,K19725	2.5.1.47
K01744	1	Nostoc	4.3.1.1	K01744	K01744	4.3.1.1
K01749	1	Nostoc	2.5.1.61	K01749	K01749	2.5.1.61
K01754	1	Nostoc	4.3.1.19	K01754,K17989	K01754,K17989	4.3.1.19
K01755	1	Nostoc	4.3.2.1	K01755,K14681	K01755,K14681	4.3.2.1
K01756	1	Nostoc	4.3.2.2	K01756	K01756	4.3.2.2
K01758	1	Nostoc	4.4.1.1	K01758,K17217	K01758,K17217	4.4.1.1
K01759	1	Nostoc	4.4.1.5	K01759	K01759	4.4.1.5
K01768	1	Nostoc	4.6.1.1	K01768,K05851,K05873,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11029,K11265,K22944	K01768,K05851,K05873,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11029,K11265,K22944	4.6.1.1
K01770	1	Nostoc	4.6.1.12	K01770,K12506	K01770,K12506	4.6.1.12
K01772	1	Nostoc	4.98.1.1,4.99.1.9	K01772	K01772	4.98.1.1,4.99.1.9
K01775	1	Nostoc	5.1.1.1	K01775,K01798,K18348,K29026	K01775,K01798,K18348,K29026	5.1.1.1
K01776	1	Nostoc	5.1.1.3	K01776,K29026	K01776,K29026	5.1.1.3
K01778	1	Nostoc	5.1.1.7	K01778	K01778	5.1.1.7
K01783	1	Nostoc	5.1.3.1	K01783	K01783	5.1.3.1
K01784	1	Nostoc	5.1.3.2	K01784,K17716	K01784,K17716	5.1.3.2
K01787	1	Nostoc	5.1.3.8	K01787	K01787	5.1.3.8
K01790	1	Nostoc	5.1.3.13	K01790,K23987	K01790,K23987	5.1.3.13
K01791	1	Nostoc	5.1.3.14	K01791	K01791	5.1.3.14
K01802	1	Nostoc	5.2.1.8	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	K01802,K03767,K03768,K03769,K03770,K03771,K03772,K03773,K03774,K03775,K05864,K07533,K09563,K09564,K09565,K09566,K09567,K09568,K09569,K09570,K09571,K09572,K09573,K09574,K09575,K09576,K09577,K09578,K09579,K10598,K12733,K12734,K12735,K12736,K12737,K12739,K14826,K27682	5.2.1.8
K01803	1	Nostoc	5.3.1.1	K01803	K01803	5.3.1.1
K01807	1	Nostoc	5.3.1.6	K01807,K01808	K01807,K01808	5.3.1.6
K01809	1	Nostoc	5.3.1.8	K01809,K15916,K16011,K28465	K01809,K15916,K16011,K28465	5.3.1.8
K01810	1	Nostoc	5.3.1.9	K01810,K06859,K13810,K15916	K01810,K06859,K13810,K15916	5.3.1.9
K01814	1	Nostoc	5.3.1.16	K01814,K24017	K01814,K24017	5.3.1.16
K01817	1	Nostoc	5.3.1.24	K01817,K13498,K13501,K24017	K01817,K13498,K13501,K24017	5.3.1.24
K01821	1	Nostoc	5.3.2.6	K01821	K01821	5.3.2.6
K01822	1	Nostoc	5.3.3.1	K00070,K01822,K16045,K26407	K00070,K01822,K16045,K26407	5.3.3.1
K01823	1	Nostoc	5.3.3.2	K01823	K01823	5.3.3.2
K01829	1	Nostoc			K01829	
K01838	1	Nostoc	5.4.2.6	K01838	K01838	5.4.2.6
K01845	1	Nostoc	5.4.3.8	K01845	K01845	5.4.3.8
K01866	1	Nostoc	6.1.1.1	K01866	K01866	6.1.1.1
K01867	1	Nostoc	6.1.1.2	K01867	K01867	6.1.1.2
K01868	1	Nostoc	6.1.1.3	K01868	K01868	6.1.1.3
K01869	1	Nostoc	6.1.1.4	K01869	K01869	6.1.1.4
K01870	1	Nostoc	6.1.1.5	K01870	K01870	6.1.1.5
K01872	1	Nostoc	6.1.1.7	K01872	K01872	6.1.1.7
K01873	1	Nostoc	6.1.1.9	K01873	K01873	6.1.1.9
K01874	1	Nostoc	6.1.1.10	K01874	K01874	6.1.1.10
K01875	1	Nostoc	6.1.1.11	K01875	K01875	6.1.1.11
K01876	1	Nostoc	6.1.1.12	K01876,K22503,K24278	K01876,K22503,K24278	6.1.1.12
K01878	1	Nostoc	6.1.1.14	K01878,K01879,K01880,K14164	K01878,K01879,K01880,K14164	6.1.1.14
K01879	1	Nostoc	6.1.1.14	K01878,K01879,K01880,K14164	K01878,K01879,K01880,K14164	6.1.1.14
K01881	1	Nostoc	6.1.1.15	K01881,K14163	K01881,K14163	6.1.1.15
K01883	1	Nostoc	6.1.1.16	K01883,K01884	K01883,K01884	6.1.1.16
K01885	1	Nostoc	6.1.1.17	K01885,K14163	K01885,K14163	6.1.1.17
K01887	1	Nostoc	6.1.1.19	K01887	K01887	6.1.1.19
K01889	1	Nostoc	6.1.1.20	K01889,K01890	K01889,K01890	6.1.1.20
K01890	1	Nostoc	6.1.1.20	K01889,K01890	K01889,K01890	6.1.1.20
K01892	1	Nostoc	6.1.1.21	K01892	K01892	6.1.1.21
K01893	1	Nostoc	6.1.1.22	K01893	K01893	6.1.1.22
K01895	1	Nostoc	6.2.1.1	K01895,K01913,K24907	K01895,K01913,K24907	6.2.1.1
K01897	1	Nostoc	6.2.1.3	K01897,K08746,K15013,K28161	K01897,K08746,K15013,K28161	6.2.1.3
K01902	1	Nostoc	6.2.1.5	K01899,K01900,K01902,K01903	K01899,K01900,K01902,K01903	6.2.1.5
K01903	1	Nostoc	6.2.1.5	K01899,K01900,K01902,K01903	K01899,K01900,K01902,K01903	6.2.1.5
K01911	1	Nostoc	6.2.1.26	K01911,K14760	K01911,K14760	6.2.1.26
K01912	1	Nostoc	6.2.1.30	K01912	K01912	6.2.1.30
K01915	1	Nostoc	6.3.1.2	K01915	K01915	6.3.1.2
K01916	1	Nostoc	6.3.1.5	K01916	K01916	6.3.1.5
K01920	1	Nostoc	6.3.2.3	K01920,K21456,K28983	K01920,K21456,K28983	6.3.2.3
K01921	1	Nostoc	6.3.2.4	K01921	K01921	6.3.2.4
K01923	1	Nostoc	6.3.2.6	K01587,K01923,K13713	K01587,K01923,K13713	6.3.2.6
K01924	1	Nostoc	6.3.2.8	K01924	K01924	6.3.2.8
K01925	1	Nostoc	6.3.2.9	K01925	K01925	6.3.2.9
K01928	1	Nostoc	6.3.2.13	K01928,K15792	K01928,K15792	6.3.2.13
K01929	1	Nostoc	6.3.2.10	K01798,K01929,K15792	K01798,K01929,K15792	6.3.2.10
K01933	1	Nostoc	6.3.3.1	K01933,K11787,K11788	K01933,K11787,K11788	6.3.3.1
K01934	1	Nostoc	6.3.3.2	K00603,K01934	K00603,K01934	6.3.3.2
K01935	1	Nostoc	6.3.3.3	K01935,K19562	K01935,K19562	6.3.3.3
K01937	1	Nostoc	6.3.4.2	K01937	K01937	6.3.4.2
K01939	1	Nostoc	6.3.4.4	K01939	K01939	6.3.4.4
K01940	1	Nostoc	6.3.4.5	K01940	K01940	6.3.4.5
K01945	1	Nostoc	6.3.4.13	K01945,K11787,K11788,K13713	K01945,K11787,K11788,K13713	6.3.4.13
K01950	1	Nostoc	6.3.5.1	K01950	K01950	6.3.5.1
K01951	1	Nostoc	6.3.5.2	K01951	K01951	6.3.5.2
K01952	1	Nostoc	6.3.5.3	K01952,K23264,K23265,K23269,K23270	K01952,K23264,K23265,K23269,K23270	6.3.5.3
K01955	1	Nostoc	6.3.5.5	K01954,K01955,K01956,K11540,K11541	K01954,K01955,K01956,K11540,K11541	6.3.5.5
K01956	1	Nostoc	6.3.5.5	K01954,K01955,K01956,K11540,K11541	K01954,K01955,K01956,K11540,K11541	6.3.5.5
K01961	1	Nostoc	6.4.1.2,6.3.4.14	K01946,K01961,K11262,K11263,K01946,K01961,K01962,K01963,K01964,K11262,K11263,K15036,K18472,K18603,K18604,K19312,K22568	K01946,K01961,K01962,K01963,K01964,K11262,K11263,K15036,K18472,K18603,K18604,K19312,K22568	6.3.4.14,6.4.1.2
K01962	1	Nostoc	6.4.1.2,2.1.3.15	K01946,K01962,K01963,K01966,K11262,K15036,K15052,K18472,K18604,K19312,K27094,K01946,K01961,K01962,K01963,K01964,K11262,K11263,K15036,K18472,K18603,K18604,K19312,K22568	K01946,K01961,K01962,K01963,K01964,K01966,K11262,K11263,K15036,K15052,K18472,K18603,K18604,K19312,K22568,K27094	2.1.3.15,6.4.1.2
K01963	1	Nostoc	6.4.1.2,2.1.3.15	K01946,K01962,K01963,K01966,K11262,K15036,K15052,K18472,K18604,K19312,K27094,K01946,K01961,K01962,K01963,K01964,K11262,K11263,K15036,K18472,K18603,K18604,K19312,K22568	K01946,K01961,K01962,K01963,K01964,K01966,K11262,K11263,K15036,K15052,K18472,K18603,K18604,K19312,K22568,K27094	2.1.3.15,6.4.1.2
K01972	1	Nostoc	6.5.1.2	K01972	K01972	6.5.1.2
K01974	1	Nostoc	6.5.1.4	K01974	K01974	6.5.1.4
K01990	1	Nostoc			K01990	
K01991	1	Nostoc			K01991	
K01992	1	Nostoc			K01992	
K01993	1	Nostoc			K01993	
K01995	1	Nostoc			K01995	
K01996	1	Nostoc			K01996	
K01997	1	Nostoc			K01997	
K01998	1	Nostoc			K01998	
K01999	1	Nostoc			K01999	
K02003	1	Nostoc			K02003	
K02004	1	Nostoc			K02004	
K02005	1	Nostoc			K02005	
K02006	1	Nostoc			K02006	
K02007	1	Nostoc			K02007	
K02008	1	Nostoc			K02008	
K02009	1	Nostoc			K02009	
K02010	1	Nostoc	7.2.2.7	K02010	K02010	7.2.2.7
K02011	1	Nostoc			K02011	
K02012	1	Nostoc			K02012	
K02013	1	Nostoc			K02013	
K02014	1	Nostoc			K02014	
K02015	1	Nostoc			K02015	
K02016	1	Nostoc			K02016	
K02017	1	Nostoc	7.3.2.5	K02017,K15497	K02017,K15497	7.3.2.5
K02018	1	Nostoc			K02018	
K02020	1	Nostoc			K02020	
K02021	1	Nostoc			K02021	
K02022	1	Nostoc			K02022	
K02025	1	Nostoc			K02025	
K02026	1	Nostoc			K02026	
K02027	1	Nostoc			K02027	
K02028	1	Nostoc	7.4.2.1	K02028,K09972,K10000,K10004,K10008,K10010,K10017,K10021,K10025,K10038,K10041,K16960,K17063,K23058,K23060,K23064	K02028,K09972,K10000,K10004,K10008,K10010,K10017,K10021,K10025,K10038,K10041,K16960,K17063,K23058,K23060,K23064	7.4.2.1
K02030	1	Nostoc			K02030	
K02031	1	Nostoc			K02031	
K02032	1	Nostoc			K02032	
K02033	1	Nostoc			K02033	
K02034	1	Nostoc			K02034	
K02035	1	Nostoc			K02035	
K02036	1	Nostoc	7.3.2.1	K02036	K02036	7.3.2.1
K02037	1	Nostoc			K02037	
K02038	1	Nostoc			K02038	
K02039	1	Nostoc			K02039	
K02040	1	Nostoc			K02040	
K02041	1	Nostoc	7.3.2.2	K02041	K02041	7.3.2.2
K02042	1	Nostoc			K02042	
K02043	1	Nostoc			K02043	
K02044	1	Nostoc			K02044	
K02045	1	Nostoc	7.3.2.3	K02045	K02045	7.3.2.3
K02046	1	Nostoc			K02046	
K02047	1	Nostoc			K02047	
K02048	1	Nostoc			K02048	
K02050	1	Nostoc			K02050	
K02051	1	Nostoc			K02051	
K02053	1	Nostoc			K02053	
K02055	1	Nostoc			K02055	
K02056	1	Nostoc			K02056	
K02057	1	Nostoc			K02057	
K02058	1	Nostoc			K02058	
K02065	1	Nostoc			K02065	
K02066	1	Nostoc			K02066	
K02067	1	Nostoc			K02067	
K02069	1	Nostoc			K02069	
K02071	1	Nostoc			K02071	
K02074	1	Nostoc			K02074	
K02075	1	Nostoc			K02075	
K02077	1	Nostoc			K02077	
K02078	1	Nostoc			K02078	
K02092	1	Nostoc			K02092	
K02093	1	Nostoc			K02093	
K02094	1	Nostoc			K02094	
K02095	1	Nostoc			K02095	
K02096	1	Nostoc			K02096	
K02097	1	Nostoc			K02097	
K02108	1	Nostoc			K02108	
K02109	1	Nostoc			K02109	
K02110	1	Nostoc			K02110	
K02111	1	Nostoc	7.1.2.2,7.2.2.1	K02111,K02112,K02117,K02133,K02145,K02111,K02112,K02117	K02111,K02112,K02117,K02133,K02145	7.1.2.2,7.2.2.1
K02112	1	Nostoc	7.1.2.2,7.2.2.1	K02111,K02112,K02117,K02133,K02145,K02111,K02112,K02117	K02111,K02112,K02117,K02133,K02145	7.1.2.2,7.2.2.1
K02113	1	Nostoc			K02113	
K02114	1	Nostoc			K02114	
K02115	1	Nostoc			K02115	
K02116	1	Nostoc			K02116	
K02160	1	Nostoc			K02160	
K02188	1	Nostoc	2.1.1.195	K02188	K02188	2.1.1.195
K02191	1	Nostoc	2.1.1.196	K00595,K02191	K00595,K02191	2.1.1.196
K02221	1	Nostoc			K02221	
K02224	1	Nostoc	6.3.5.9,6.3.5.11	K02224	K02224	6.3.5.11,6.3.5.9
K02226	1	Nostoc	3.1.3.73	K02226,K22316	K02226,K22316	3.1.3.73
K02227	1	Nostoc	6.3.1.10	K02227	K02227	6.3.1.10
K02230	1	Nostoc	6.6.1.2	K02230,K09882,K09883	K02230,K09882,K09883	6.6.1.2
K02231	1	Nostoc	2.7.1.156,2.7.7.62	K02231,K02231,K19712	K02231,K19712	2.7.1.156,2.7.7.62
K02232	1	Nostoc	6.3.5.10	K02232	K02232	6.3.5.10
K02233	1	Nostoc	2.7.8.26	K02233	K02233	2.7.8.26
K02234	1	Nostoc			K02234	
K02238	1	Nostoc			K02238	
K02257	1	Nostoc	2.5.1.141	K02257	K02257	2.5.1.141
K02259	1	Nostoc	1.17.99.9	K02259	K02259	1.17.99.9
K02274	1	Nostoc	7.1.1.9	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	7.1.1.9
K02275	1	Nostoc	7.1.1.9	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	7.1.1.9
K02276	1	Nostoc	7.1.1.9	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	K00404,K02256,K02274,K02275,K02276,K02277,K15408,K15862,K27109	7.1.1.9
K02284	1	Nostoc			K02284	
K02285	1	Nostoc			K02285	
K02286	1	Nostoc			K02286	
K02287	1	Nostoc			K02287	
K02288	1	Nostoc	4.4.1.32	K02288,K02289	K02288,K02289	4.4.1.32
K02289	1	Nostoc	4.4.1.32	K02288,K02289	K02288,K02289	4.4.1.32
K02290	1	Nostoc			K02290	
K02291	1	Nostoc	2.5.1.32	K02291,K17841	K02291,K17841	2.5.1.32
K02292	1	Nostoc			K02292	
K02293	1	Nostoc	1.3.5.5	K02293	K02293	1.3.5.5
K02294	1	Nostoc			K02294	
K02303	1	Nostoc	2.1.1.107	K00589,K02302,K02303,K02496,K13542,K13543	K00589,K02302,K02303,K02496,K13542,K13543	2.1.1.107
K02313	1	Nostoc			K02313	
K02314	1	Nostoc	5.6.2.3	K02209,K02210,K02212,K02314,K02540,K02541,K02542,K03722,K10706,K10726,K10742,K10844,K11136,K11338,K14326,K15254,K15255,K15362,K17265,K17680,K18947,K19036,K19783,K21499,K21502,K25237	K02209,K02210,K02212,K02314,K02540,K02541,K02542,K03722,K10706,K10726,K10742,K10844,K11136,K11338,K14326,K15254,K15255,K15362,K17265,K17680,K18947,K19036,K19783,K21499,K21502,K25237	5.6.2.3
K02316	1	Nostoc	2.7.7.101	K02316	K02316	2.7.7.101
